timestamp,open,high,low,close,volume
2019-04-26 16:59:00,2.8860,2.8920,2.8840,2.8840,19
2019-04-26 16:58:00,2.8855,2.8855,2.8840,2.8845,14
2019-04-26 16:57:00,2.8860,2.8865,2.8860,2.8865,5
2019-04-26 16:55:00,2.8865,2.8865,2.8865,2.8865,2
2019-04-26 16:53:00,2.8855,2.8855,2.8855,2.8855,1
2019-04-26 16:52:00,2.8855,2.8855,2.8855,2.8855,1
2019-04-26 16:50:00,2.8860,2.8865,2.8860,2.8865,6
2019-04-26 16:49:00,2.8850,2.8850,2.8850,2.8850,2
2019-04-26 16:45:00,2.8870,2.8870,2.8855,2.8855,6
2019-04-26 16:43:00,2.8865,2.8865,2.8850,2.8865,19
2019-04-26 16:42:00,2.8855,2.8855,2.8855,2.8855,2
2019-04-26 16:40:00,2.8850,2.8850,2.8845,2.8850,5
2019-04-26 16:39:00,2.8850,2.8850,2.8845,2.8845,18
2019-04-26 16:37:00,2.8855,2.8855,2.8855,2.8855,2
2019-04-26 16:34:00,2.8850,2.8850,2.8850,2.8850,1
2019-04-26 16:33:00,2.8855,2.8855,2.8855,2.8855,3
2019-04-26 16:32:00,2.8850,2.8850,2.8850,2.8850,4
2019-04-26 16:30:00,2.8855,2.8860,2.8855,2.8860,4
2019-04-26 16:29:00,2.8855,2.8855,2.8850,2.8850,4
2019-04-26 16:24:00,2.8850,2.8850,2.8850,2.8850,5
2019-04-26 16:20:00,2.8850,2.8860,2.8850,2.8860,4
2019-04-26 16:15:00,2.8845,2.8845,2.8845,2.8845,4
2019-04-26 16:14:00,2.8840,2.8840,2.8840,2.8840,1
2019-04-26 16:13:00,2.8840,2.8840,2.8840,2.8840,1
2019-04-26 16:12:00,2.8840,2.8840,2.8840,2.8840,2
2019-04-26 16:11:00,2.8840,2.8840,2.8840,2.8840,1
2019-04-26 16:10:00,2.8840,2.8840,2.8840,2.8840,3
2019-04-26 16:06:00,2.8845,2.8845,2.8845,2.8845,6
2019-04-26 16:04:00,2.8855,2.8855,2.8855,2.8855,11
2019-04-26 16:03:00,2.8850,2.8850,2.8845,2.8850,5
2019-04-26 16:01:00,2.8845,2.8855,2.8845,2.8850,4
2019-04-26 15:59:00,2.8845,2.8850,2.8845,2.8850,18
2019-04-26 15:57:00,2.8845,2.8845,2.8845,2.8845,11
2019-04-26 15:56:00,2.8850,2.8850,2.8845,2.8845,6
2019-04-26 15:55:00,2.8850,2.8850,2.8845,2.8845,3
2019-04-26 15:54:00,2.8845,2.8850,2.8845,2.8850,12
2019-04-26 15:53:00,2.8850,2.8850,2.8850,2.8850,3
2019-04-26 15:51:00,2.8850,2.8850,2.8850,2.8850,6
2019-04-26 15:47:00,2.8855,2.8855,2.8855,2.8855,1
2019-04-26 15:46:00,2.8860,2.8860,2.8860,2.8860,1
2019-04-26 15:45:00,2.8860,2.8860,2.8860,2.8860,15
2019-04-26 15:44:00,2.8850,2.8855,2.8850,2.8855,5
2019-04-26 15:43:00,2.8850,2.8850,2.8850,2.8850,8
2019-04-26 15:42:00,2.8855,2.8855,2.8855,2.8855,4
2019-04-26 15:39:00,2.8860,2.8860,2.8860,2.8860,1
2019-04-26 15:37:00,2.8865,2.8865,2.8865,2.8865,1
2019-04-26 15:34:00,2.8855,2.8860,2.8855,2.8860,4
2019-04-26 15:31:00,2.8860,2.8860,2.8860,2.8860,1
2019-04-26 15:30:00,2.8855,2.8855,2.8855,2.8855,62
2019-04-26 15:28:00,2.8850,2.8855,2.8850,2.8855,5
2019-04-26 15:27:00,2.8855,2.8855,2.8855,2.8855,3
2019-04-26 15:24:00,2.8855,2.8855,2.8855,2.8855,2
2019-04-26 15:23:00,2.8855,2.8855,2.8855,2.8855,2
2019-04-26 15:21:00,2.8860,2.8865,2.8860,2.8860,4
2019-04-26 15:19:00,2.8860,2.8865,2.8860,2.8865,5
2019-04-26 15:16:00,2.8860,2.8860,2.8860,2.8860,2
2019-04-26 15:15:00,2.8855,2.8855,2.8850,2.8855,4
2019-04-26 15:14:00,2.8855,2.8855,2.8855,2.8855,1
2019-04-26 15:13:00,2.8855,2.8855,2.8855,2.8855,2
2019-04-26 15:12:00,2.8860,2.8860,2.8860,2.8860,11
2019-04-26 15:08:00,2.8860,2.8860,2.8860,2.8860,1
2019-04-26 15:05:00,2.8865,2.8870,2.8865,2.8870,4
2019-04-26 15:02:00,2.8865,2.8865,2.8865,2.8865,2
2019-04-26 15:01:00,2.8865,2.8865,2.8865,2.8865,2
2019-04-26 15:00:00,2.8865,2.8865,2.8865,2.8865,5
2019-04-26 14:57:00,2.8860,2.8865,2.8860,2.8865,6
2019-04-26 14:55:00,2.8865,2.8865,2.8865,2.8865,9
2019-04-26 14:54:00,2.8865,2.8865,2.8865,2.8865,87
2019-04-26 14:52:00,2.8870,2.8870,2.8870,2.8870,568
2019-04-26 14:47:00,2.8870,2.8870,2.8870,2.8870,4
2019-04-26 14:46:00,2.8870,2.8870,2.8870,2.8870,4
2019-04-26 14:39:00,2.8870,2.8870,2.8870,2.8870,3
2019-04-26 14:35:00,2.8875,2.8875,2.8875,2.8875,2
2019-04-26 14:34:00,2.8870,2.8875,2.8870,2.8875,10
