timestamp,open,high,low,close,volume
2019-04-26 17:41:00,69.8400,69.8400,69.8400,69.8400,0
2019-04-26 16:05:00,69.8400,69.8400,69.8400,69.8400,0
2019-04-26 16:01:00,69.8400,69.8400,69.8400,69.8400,0
2019-04-26 15:27:00,69.8300,69.8400,69.8300,69.8400,0
2019-04-26 15:26:00,69.8200,69.8200,69.8200,69.8200,0
2019-04-26 15:25:00,69.8100,69.8100,69.8100,69.8100,0
2019-04-26 13:14:00,69.8100,69.8100,69.8100,69.8100,0
2019-04-26 13:13:00,69.8100,69.8100,69.8100,69.8100,0
2019-04-26 13:09:00,69.8100,69.8100,69.8100,69.8100,0
2019-04-26 13:05:00,69.8100,69.8100,69.8100,69.8100,0
2019-04-26 13:00:00,69.8100,69.8100,69.8100,69.8100,0
2019-04-26 12:42:00,69.8100,69.8100,69.8100,69.8100,0
2019-04-26 12:41:00,69.8000,69.8000,69.8000,69.8000,0
2019-04-26 12:25:00,69.9270,69.9270,69.9270,69.9270,0
2019-04-26 11:59:00,69.8000,69.8000,69.8000,69.8000,0
2019-04-26 10:42:00,69.9270,69.9270,69.9270,69.9270,0
2019-04-26 10:39:00,69.9270,69.9270,69.9270,69.9270,0
2019-04-26 10:18:00,69.9270,69.9270,69.9270,69.9270,0
2019-04-26 10:14:00,69.9090,69.9090,69.9090,69.9090,0
2019-04-26 10:13:00,69.9120,69.9120,69.9120,69.9120,0
2019-04-26 10:12:00,69.9190,69.9190,69.9190,69.9190,0
2019-04-26 10:11:00,69.9200,69.9200,69.9200,69.9200,0
2019-04-26 10:10:00,69.9190,69.9190,69.9190,69.9190,0
2019-04-26 10:09:00,69.9240,69.9240,69.9240,69.9240,0
2019-04-26 10:08:00,69.9190,69.9190,69.9190,69.9190,0
2019-04-26 10:06:00,69.9120,69.9120,69.9120,69.9120,0
2019-04-26 10:05:00,69.9190,69.9190,69.9140,69.9140,0
2019-04-26 10:04:00,69.9240,69.9240,69.9240,69.9240,0
2019-04-26 10:03:00,69.9210,69.9210,69.9210,69.9210,0
2019-04-26 10:01:00,69.9200,69.9200,69.9200,69.9200,0
2019-04-26 09:59:00,69.9270,69.9270,69.9270,69.9270,0
2019-04-26 09:57:00,69.9280,69.9280,69.9280,69.9280,0
2019-04-26 09:55:00,69.9250,69.9250,69.9250,69.9250,0
2019-04-26 09:54:00,69.9210,69.9210,69.9210,69.9210,0
2019-04-26 09:52:00,69.9230,69.9230,69.9230,69.9230,0
2019-04-26 09:51:00,69.9280,69.9280,69.9280,69.9280,0
2019-04-26 09:50:00,69.9310,69.9330,69.9310,69.9330,0
2019-04-26 09:49:00,69.9370,69.9370,69.9370,69.9370,0
2019-04-26 09:48:00,69.9340,69.9340,69.9340,69.9340,0
2019-04-26 09:46:00,69.9320,69.9320,69.9320,69.9320,0
2019-04-26 09:45:00,69.9350,69.9350,69.9340,69.9340,0
2019-04-26 09:44:00,69.9380,69.9380,69.9380,69.9380,0
2019-04-26 09:43:00,69.9440,69.9440,69.9440,69.9440,0
2019-04-26 09:42:00,69.9460,69.9460,69.9460,69.9460,0
