timestamp,open,high,low,close,volume
2019-04-26 01:30:00,10930.9102,10930.9102,10930.9102,10930.9102,0
2019-04-26 01:29:00,10930.9102,10930.9102,10930.9102,10930.9102,0
2019-04-26 01:28:00,10930.9102,10930.9102,10930.9102,10930.9102,0
2019-04-26 01:27:00,10930.9102,10930.9102,10930.9102,10930.9102,0
2019-04-26 01:26:00,10930.9102,10930.9102,10930.9102,10930.9102,0
2019-04-26 01:25:00,10937.0498,10937.0498,10928.3896,10928.3896,0
2019-04-26 01:24:00,10928.6797,10934.2197,10928.6699,10931.7197,0
2019-04-26 01:23:00,10932.0400,10933.8896,10928.3496,10928.3496,0
2019-04-26 01:22:00,10932.7500,10937.1699,10928.6797,10928.7598,0
2019-04-26 01:21:00,10936.7002,10936.7002,10931.9805,10933.0000,0
2019-04-26 01:20:00,10928.6904,10936.9102,10928.6904,10932.5098,0
2019-04-26 01:19:00,10933.6904,10934.0000,10927.3604,10933.0098,0
2019-04-26 01:18:00,10935.6396,10936.2998,10926.1904,10934.0195,0
2019-04-26 01:17:00,10930.4004,10933.7900,10927.9404,10930.4902,0
2019-04-26 01:16:00,10927.4404,10935.0498,10927.4404,10935.0303,0
2019-04-26 01:15:00,10927.4404,10927.4404,10927.4404,10927.4404,0
2019-04-26 01:14:00,10927.1797,10934.5596,10927.1797,10933.4502,0
2019-04-26 01:13:00,10929.7803,10930.2500,10924.9297,10928.5996,0
2019-04-26 01:12:00,10926.6104,10929.5498,10921.8701,10928.0801,0
2019-04-26 01:11:00,10925.6904,10926.7900,10919.3604,10926.7900,0
2019-04-26 01:10:00,10921.1104,10928.2100,10921.1104,10921.2598,0
2019-04-26 01:09:00,10920.8604,10926.5195,10920.8604,10926.0195,0
2019-04-26 01:08:00,10926.1602,10928.9502,10921.3604,10921.3604,0
2019-04-26 01:07:00,10926.0898,10928.5898,10922.1299,10922.1299,0
2019-04-26 01:06:00,10928.7998,10929.5498,10921.2900,10922.7598,0
2019-04-26 01:05:00,10928.3701,10930.2100,10921.3799,10923.4697,0
2019-04-26 01:04:00,10927.4297,10928.8301,10921.7002,10928.5498,0
2019-04-26 01:03:00,10928.0000,10928.0000,10922.1797,10927.4902,0
2019-04-26 01:02:00,10922.7002,10928.8496,10920.9697,10924.0195,0
2019-04-26 01:01:00,10924.1904,10929.0898,10921.0195,10921.0195,0
2019-04-26 01:00:00,10923.1602,10929.9600,10922.6797,10922.9199,0
2019-04-26 00:59:00,10927.3203,10930.0801,10922.4902,10922.5303,0
2019-04-26 00:58:00,10921.9502,10927.1201,10920.1602,10927.1201,0
2019-04-26 00:57:00,10921.7100,10928.0195,10920.2402,10921.3301,0
2019-04-26 00:56:00,10922.8799,10930.5996,10919.9004,10925.3398,0
2019-04-26 00:55:00,10924.2002,10926.0000,10921.3301,10924.7402,0
2019-04-26 00:54:00,10923.2002,10924.6396,10922.5303,10924.3799,0
2019-04-26 00:53:00,10926.2002,10927.3896,10922.2900,10922.2900,0
2019-04-26 00:52:00,10927.5498,10927.5498,10919.5498,10923.5498,0
2019-04-26 00:51:00,10920.8203,10928.0703,10920.8203,10927.5400,0
2019-04-26 00:50:00,10920.3604,10926.4902,10919.8496,10920.9805,0
2019-04-26 00:49:00,10927.8096,10927.8096,10922.2695,10924.7900,0
2019-04-26 00:48:00,10922.5098,10929.0498,10920.2803,10929.0498,0
2019-04-26 00:47:00,10926.0098,10926.9805,10921.2402,10926.2695,0
2019-04-26 00:46:00,10918.8301,10925.3398,10915.3701,10925.2305,0
2019-04-26 00:45:00,10915.5400,10923.8496,10915.5400,10922.9404,0
2019-04-26 00:44:00,10919.2305,10923.4102,10914.1504,10920.9404,0
2019-04-26 00:43:00,10923.5801,10923.6602,10915.8701,10919.2500,0
2019-04-26 00:42:00,10922.4102,10924.2900,10918.9902,10920.2100,0
2019-04-26 00:41:00,10921.1699,10922.6797,10914.5000,10921.6396,0
2019-04-26 00:40:00,10923.2197,10925.4004,10916.7100,10916.7100,0
2019-04-26 00:39:00,10916.8896,10924.5098,10916.8896,10924.1201,0
2019-04-26 00:38:00,10922.5801,10924.5703,10916.9902,10916.9902,0
2019-04-26 00:37:00,10923.6299,10925.1699,10919.2695,10923.1504,0
2019-04-26 00:36:00,10923.2002,10929.2002,10923.0098,10923.5195,0
2019-04-26 00:35:00,10928.7998,10928.7998,10921.3203,10922.9902,0
2019-04-26 00:34:00,10927.3203,10928.9199,10922.9404,10928.6699,0
2019-04-26 00:33:00,10928.5898,10929.2598,10922.1699,10927.3896,0
2019-04-26 00:32:00,10928.5703,10930.4697,10922.9297,10929.2598,0
2019-04-26 00:31:00,10928.2305,10928.7803,10921.6504,10925.5596,0
2019-04-26 00:30:00,10922.5195,10928.1104,10922.5000,10928.1104,0
2019-04-26 00:29:00,10927.8701,10929.2598,10922.7695,10923.6201,0
2019-04-26 00:28:00,10927.7305,10927.8301,10921.7500,10923.3096,0
2019-04-26 00:27:00,10925.1904,10927.0400,10921.4502,10926.3799,0
2019-04-26 00:26:00,10928.2500,10928.2695,10920.8604,10922.0098,0
2019-04-26 00:25:00,10928.6699,10928.6699,10922.9102,10926.2598,0
2019-04-26 00:24:00,10926.6104,10929.4199,10925.9102,10929.4199,0
2019-04-26 00:23:00,10927.2402,10928.2305,10922.0195,10926.8799,0
2019-04-26 00:22:00,10921.4600,10928.5596,10920.8301,10926.7402,0
2019-04-26 00:21:00,10921.5996,10928.4502,10921.5996,10926.7197,0
2019-04-26 00:20:00,10921.3604,10923.1904,10917.8604,10921.1504,0
2019-04-26 00:19:00,10916.6104,10921.0195,10914.6299,10917.5703,0
2019-04-26 00:18:00,10910.9199,10916.0703,10909.5801,10915.0996,0
2019-04-26 00:17:00,10911.6299,10917.8496,10911.6299,10912.1797,0
2019-04-26 00:16:00,10908.1904,10917.2402,10908.1904,10915.2998,0
2019-04-26 00:15:00,10908.2803,10916.5801,10908.2803,10912.7998,0
2019-04-26 00:14:00,10909.4502,10915.0996,10907.5996,10909.2803,0
2019-04-26 00:13:00,10914.7598,10916.8496,10910.0400,10910.4004,0
2019-04-26 00:12:00,10915.1396,10915.2695,10908.5400,10914.5996,0
2019-04-26 00:11:00,10914.9502,10916.4902,10910.3896,10914.9199,0
2019-04-26 00:10:00,10911.9902,10915.6602,10908.2598,10915.6602,0
2019-04-26 00:09:00,10909.0898,10916.6602,10909.0703,10912.2803,0
2019-04-26 00:08:00,10912.6504,10917.3604,10908.6201,10912.7900,0
2019-04-26 00:07:00,10912.6504,10912.6504,10912.6504,10912.6504,0
2019-04-26 00:06:00,10916.5098,10918.6504,10910.9199,10913.9902,0
2019-04-26 00:05:00,10913.7803,10915.6299,10909.7803,10913.6797,0
2019-04-26 00:04:00,10910.9600,10915.8496,10909.6904,10909.6904,0
2019-04-26 00:03:00,10912.9404,10917.8799,10910.4102,10912.4404,0
2019-04-26 00:02:00,10913.1797,10918.9004,10911.2402,10913.6299,0
2019-04-26 00:01:00,10916.4600,10916.4600,10909.9404,10913.7900,0
2019-04-26 00:00:00,10916.4805,10917.5703,10911.4600,10917.5703,0
2019-04-25 23:59:00,10916.9502,10919.9600,10915.0996,10917.6699,0
2019-04-25 23:58:00,10922.8496,10922.9697,10915.9102,10917.0996,0
2019-04-25 23:57:00,10918.6104,10923.1699,10916.6904,10923.1699,0
2019-04-25 23:56:00,10916.7100,10922.1699,10916.5898,10922.1699,0
2019-04-25 23:55:00,10920.3203,10923.6396,10915.9102,10917.9404,0
2019-04-25 23:54:00,10915.9902,10925.3496,10915.9902,10920.4199,0
2019-04-25 23:53:00,10923.7998,10925.5996,10917.6201,10920.9004,0
2019-04-25 23:52:00,10926.2598,10930.0098,10922.8203,10922.8203,0
2019-04-25 23:51:00,10923.5703,10930.4102,10923.3799,10925.3203,0
2019-04-25 23:50:00,10926.6699,10926.6699,10921.5898,10924.0498,0
2019-04-25 23:49:00,10932.3701,10933.1699,10926.2100,10926.2100,0
2019-04-25 23:48:00,10931.3096,10936.2100,10927.1504,10932.5303,0
2019-04-25 23:47:00,10929.0801,10935.8799,10929.0801,10931.5703,0
2019-04-25 23:46:00,10931.1299,10931.3203,10928.6201,10928.8701,0
2019-04-25 23:45:00,10930.7100,10934.4805,10927.9502,10934.4805,0
2019-04-25 23:44:00,10929.0000,10934.5498,10926.5801,10930.6699,0
2019-04-25 23:43:00,10928.3496,10933.2998,10927.7900,10929.7598,0
2019-04-25 23:42:00,10923.8398,10933.9600,10923.6602,10933.0498,0
2019-04-25 23:41:00,10929.8701,10929.8701,10920.9902,10921.0098,0
2019-04-25 23:40:00,10925.1396,10928.4004,10923.2598,10925.7002,0
2019-04-25 23:39:00,10922.0000,10926.8096,10921.7998,10921.7998,0
2019-04-25 23:38:00,10925.9805,10926.6904,10921.7803,10921.7803,0
2019-04-25 23:37:00,10922.7500,10924.9902,10917.8604,10924.9902,0
2019-04-25 23:36:00,10915.9102,10925.9199,10915.9102,10925.9199,0
2019-04-25 23:35:00,10919.7695,10922.8096,10916.7197,10921.5801,0
2019-04-25 23:34:00,10924.2100,10925.0498,10918.4102,10923.9102,0
2019-04-25 23:33:00,10916.9600,10922.4697,10914.7197,10919.1104,0
2019-04-25 23:32:00,10916.8203,10921.7998,10915.1201,10921.7998,0
2019-04-25 23:31:00,10917.4600,10922.9199,10915.3398,10922.8398,0
2019-04-25 23:30:00,10921.8799,10921.8896,10915.0498,10917.4600,0
2019-04-25 23:29:00,10923.2803,10924.1104,10917.5703,10922.5996,0
2019-04-25 23:28:00,10922.5303,10927.7803,10921.8799,10927.7803,0
2019-04-25 23:27:00,10913.0000,10922.7900,10912.8096,10922.7900,0
2019-04-25 23:26:00,10913.5000,10915.1797,10911.0596,10914.4102,0
2019-04-25 23:25:00,10908.4502,10914.3301,10907.4004,10914.3301,0
2019-04-25 23:24:00,10908.8096,10912.1504,10906.4404,10908.9199,0
2019-04-25 23:23:00,10907.4102,10912.0000,10907.3301,10907.3301,0
2019-04-25 23:22:00,10917.1797,10917.1797,10907.4805,10907.9902,0
2019-04-25 23:21:00,10917.6904,10917.6904,10911.5703,10913.1396,0
2019-04-25 23:20:00,10916.5996,10918.1104,10915.9600,10917.2900,0
2019-04-25 23:19:00,10919.6797,10922.2100,10915.2002,10916.7197,0
2019-04-25 23:18:00,10922.5996,10923.5703,10918.7695,10919.4404,0
