timestamp,open,high,low,close,volume
2019-04-26 16:59:00,2.0850,2.0850,2.0831,2.0831,3
2019-04-26 16:54:00,2.0854,2.0862,2.0854,2.0862,22
2019-04-26 16:52:00,2.0856,2.0856,2.0856,2.0856,4
2019-04-26 16:39:00,2.0871,2.0872,2.0870,2.0871,22
2019-04-26 16:38:00,2.0865,2.0865,2.0865,2.0865,3
2019-04-26 16:26:00,2.0866,2.0866,2.0866,2.0866,7
2019-04-26 16:25:00,2.0865,2.0876,2.0865,2.0876,11
2019-04-26 16:13:00,2.0858,2.0858,2.0853,2.0853,11
2019-04-26 16:10:00,2.0864,2.0864,2.0864,2.0864,4
2019-04-26 16:03:00,2.0868,2.0870,2.0868,2.0870,14
2019-04-26 16:02:00,2.0870,2.0870,2.0870,2.0870,2
2019-04-26 16:01:00,2.0870,2.0871,2.0870,2.0871,5
2019-04-26 16:00:00,2.0870,2.0870,2.0870,2.0870,7
2019-04-26 15:59:00,2.0870,2.0870,2.0870,2.0870,1
2019-04-26 15:58:00,2.0872,2.0872,2.0872,2.0872,1
2019-04-26 15:57:00,2.0874,2.0875,2.0874,2.0875,3
2019-04-26 15:56:00,2.0866,2.0866,2.0866,2.0866,4
2019-04-26 15:55:00,2.0874,2.0876,2.0868,2.0868,19
2019-04-26 15:54:00,2.0869,2.0872,2.0869,2.0872,20
2019-04-26 15:49:00,2.0843,2.0855,2.0843,2.0852,42
2019-04-26 15:40:00,2.0834,2.0835,2.0834,2.0835,29
2019-04-26 15:39:00,2.0826,2.0826,2.0826,2.0826,1
2019-04-26 15:37:00,2.0848,2.0848,2.0841,2.0841,7
2019-04-26 15:35:00,2.0852,2.0852,2.0850,2.0850,31
2019-04-26 15:32:00,2.0872,2.0872,2.0858,2.0858,64
2019-04-26 15:31:00,2.0872,2.0872,2.0872,2.0872,2
2019-04-26 15:25:00,2.0866,2.0867,2.0866,2.0867,13
2019-04-26 15:22:00,2.0865,2.0870,2.0865,2.0870,2
2019-04-26 15:20:00,2.0880,2.0880,2.0880,2.0880,1
2019-04-26 15:15:00,2.0882,2.0883,2.0882,2.0883,5
2019-04-26 15:13:00,2.0886,2.0886,2.0886,2.0886,12
2019-04-26 15:12:00,2.0886,2.0886,2.0886,2.0886,3
2019-04-26 15:07:00,2.0900,2.0900,2.0900,2.0900,1
2019-04-26 15:04:00,2.0899,2.0899,2.0899,2.0899,1
2019-04-26 15:03:00,2.0893,2.0893,2.0893,2.0893,3
2019-04-26 15:01:00,2.0885,2.0886,2.0885,2.0886,5
2019-04-26 15:00:00,2.0883,2.0883,2.0880,2.0880,9
2019-04-26 14:57:00,2.0891,2.0891,2.0887,2.0887,9
2019-04-26 14:55:00,2.0901,2.0901,2.0901,2.0901,2
2019-04-26 14:53:00,2.0920,2.0920,2.0914,2.0914,13
2019-04-26 14:50:00,2.0933,2.0937,2.0933,2.0937,7
2019-04-26 14:49:00,2.0940,2.0940,2.0940,2.0940,1
2019-04-26 14:47:00,2.0940,2.0942,2.0940,2.0942,6
2019-04-26 14:45:00,2.0952,2.0952,2.0949,2.0949,9
2019-04-26 14:44:00,2.0960,2.0960,2.0960,2.0960,16
2019-04-26 14:42:00,2.0961,2.0968,2.0960,2.0967,16
2019-04-26 14:41:00,2.0965,2.0965,2.0960,2.0960,31
2019-04-26 14:40:00,2.0972,2.0972,2.0972,2.0972,38
2019-04-26 14:37:00,2.0978,2.0978,2.0978,2.0978,51
2019-04-26 14:36:00,2.0973,2.0973,2.0973,2.0973,1
2019-04-26 14:35:00,2.0970,2.0970,2.0970,2.0970,6
2019-04-26 14:34:00,2.0984,2.0984,2.0984,2.0984,1
2019-04-26 14:33:00,2.0968,2.0969,2.0965,2.0969,19
2019-04-26 14:32:00,2.0963,2.0976,2.0952,2.0976,97
2019-04-26 14:31:00,2.0955,2.0956,2.0954,2.0956,45
2019-04-26 14:30:00,2.1008,2.1008,2.0978,2.0980,160
2019-04-26 14:29:00,2.1012,2.1014,2.1000,2.1009,703
2019-04-26 14:28:00,2.0977,2.1019,2.0973,2.1011,819
2019-04-26 14:27:00,2.0936,2.0998,2.0936,2.0972,591
2019-04-26 14:26:00,2.0930,2.0955,2.0921,2.0941,322
2019-04-26 14:25:00,2.0965,2.0974,2.0885,2.0921,311
2019-04-26 14:24:00,2.0978,2.0986,2.0932,2.0972,307
2019-04-26 14:23:00,2.0942,2.1003,2.0933,2.0981,822
2019-04-26 14:22:00,2.0936,2.0949,2.0932,2.0945,172
2019-04-26 14:21:00,2.0862,2.0924,2.0856,2.0917,150
2019-04-26 14:20:00,2.0846,2.0890,2.0846,2.0867,210
2019-04-26 14:19:00,2.0836,2.0843,2.0836,2.0840,53
2019-04-26 14:18:00,2.0845,2.0857,2.0845,2.0857,56
2019-04-26 14:17:00,2.0851,2.0851,2.0843,2.0850,58
2019-04-26 14:16:00,2.0842,2.0862,2.0836,2.0862,144
2019-04-26 14:15:00,2.0806,2.0846,2.0802,2.0846,187
2019-04-26 14:14:00,2.0800,2.0806,2.0800,2.0805,14
2019-04-26 14:13:00,2.0818,2.0818,2.0803,2.0804,82
2019-04-26 14:12:00,2.0837,2.0847,2.0830,2.0830,108
2019-04-26 14:11:00,2.0830,2.0846,2.0829,2.0845,125
2019-04-26 14:10:00,2.0820,2.0830,2.0820,2.0830,197
2019-04-26 14:09:00,2.0807,2.0826,2.0806,2.0816,79
2019-04-26 14:08:00,2.0827,2.0829,2.0810,2.0810,35
2019-04-26 14:07:00,2.0823,2.0832,2.0823,2.0830,74
2019-04-26 14:06:00,2.0830,2.0830,2.0812,2.0812,71
2019-04-26 14:05:00,2.0808,2.0830,2.0808,2.0830,26
2019-04-26 14:04:00,2.0820,2.0821,2.0811,2.0811,28
2019-04-26 14:03:00,2.0805,2.0823,2.0803,2.0823,23
2019-04-26 14:02:00,2.0801,2.0805,2.0794,2.0804,11
2019-04-26 14:01:00,2.0800,2.0810,2.0800,2.0810,75
2019-04-26 14:00:00,2.0790,2.0790,2.0790,2.0790,6
2019-04-26 13:59:00,2.0778,2.0785,2.0778,2.0785,121
2019-04-26 13:58:00,2.0766,2.0776,2.0766,2.0776,41
2019-04-26 13:57:00,2.0765,2.0765,2.0765,2.0765,107
2019-04-26 13:56:00,2.0764,2.0764,2.0764,2.0764,7
2019-04-26 13:55:00,2.0775,2.0778,2.0768,2.0771,39
2019-04-26 13:54:00,2.0785,2.0785,2.0782,2.0782,15
2019-04-26 13:53:00,2.0778,2.0790,2.0773,2.0785,111
2019-04-26 13:52:00,2.0780,2.0780,2.0780,2.0780,6
2019-04-26 13:51:00,2.0789,2.0790,2.0789,2.0790,82
2019-04-26 13:50:00,2.0800,2.0800,2.0800,2.0800,21
2019-04-26 13:49:00,2.0793,2.0796,2.0793,2.0796,13
2019-04-26 13:48:00,2.0784,2.0790,2.0782,2.0782,13
2019-04-26 13:47:00,2.0778,2.0780,2.0778,2.0780,57
2019-04-26 13:45:00,2.0770,2.0770,2.0770,2.0770,96
2019-04-26 13:44:00,2.0763,2.0767,2.0762,2.0767,39
2019-04-26 13:43:00,2.0756,2.0764,2.0755,2.0764,78
2019-04-26 13:42:00,2.0760,2.0761,2.0748,2.0748,123
2019-04-26 13:41:00,2.0771,2.0771,2.0771,2.0771,20
2019-04-26 13:40:00,2.0777,2.0780,2.0777,2.0780,14
2019-04-26 13:37:00,2.0777,2.0781,2.0777,2.0780,126
2019-04-26 13:36:00,2.0778,2.0778,2.0778,2.0778,7
2019-04-26 13:35:00,2.0777,2.0783,2.0774,2.0783,35
2019-04-26 13:34:00,2.0778,2.0780,2.0774,2.0777,28
2019-04-26 13:33:00,2.0747,2.0773,2.0747,2.0773,35
2019-04-26 13:32:00,2.0767,2.0771,2.0767,2.0767,57
2019-04-26 13:31:00,2.0759,2.0770,2.0759,2.0770,177
2019-04-26 13:29:00,2.0750,2.0766,2.0750,2.0759,350
2019-04-26 13:28:00,2.0742,2.0745,2.0742,2.0742,13
2019-04-26 13:25:00,2.0717,2.0717,2.0717,2.0717,97
2019-04-26 13:22:00,2.0717,2.0717,2.0717,2.0717,183
2019-04-26 13:21:00,2.0738,2.0738,2.0738,2.0738,173
2019-04-26 13:19:00,2.0754,2.0754,2.0754,2.0754,26
2019-04-26 13:18:00,2.0735,2.0736,2.0732,2.0735,63
2019-04-26 13:17:00,2.0723,2.0725,2.0723,2.0725,17
2019-04-26 13:16:00,2.0728,2.0732,2.0728,2.0732,23
2019-04-26 13:15:00,2.0737,2.0737,2.0735,2.0735,52
2019-04-26 13:14:00,2.0745,2.0745,2.0745,2.0745,1
2019-04-26 13:13:00,2.0712,2.0744,2.0712,2.0744,106
2019-04-26 13:12:00,2.0723,2.0723,2.0723,2.0723,14
2019-04-26 13:11:00,2.0713,2.0713,2.0701,2.0709,80
2019-04-26 13:10:00,2.0721,2.0721,2.0700,2.0700,73
