timestamp,open,high,low,close,volume
2019-04-26 16:59:00,1288.1000,1288.4000,1288.0000,1288.4000,33
2019-04-26 16:58:00,1288.2000,1288.2000,1288.0000,1288.1000,36
2019-04-26 16:57:00,1288.1000,1288.2000,1287.9000,1288.2000,80
2019-04-26 16:56:00,1288.1000,1288.3000,1288.0000,1288.1000,71
2019-04-26 16:55:00,1288.2000,1288.3000,1288.1000,1288.1000,80
2019-04-26 16:54:00,1288.4000,1288.4000,1288.2000,1288.3000,10
2019-04-26 16:53:00,1288.3000,1288.4000,1288.3000,1288.4000,9
2019-04-26 16:52:00,1288.2000,1288.4000,1288.2000,1288.3000,14
2019-04-26 16:51:00,1288.2000,1288.3000,1288.2000,1288.3000,14
2019-04-26 16:50:00,1288.2000,1288.3000,1288.1000,1288.1000,63
2019-04-26 16:49:00,1288.3000,1288.3000,1288.1000,1288.2000,65
2019-04-26 16:48:00,1288.2000,1288.3000,1288.1000,1288.2000,19
2019-04-26 16:47:00,1288.2000,1288.3000,1288.2000,1288.2000,11
2019-04-26 16:46:00,1288.2000,1288.2000,1288.1000,1288.1000,13
2019-04-26 16:45:00,1288.1000,1288.2000,1287.9000,1288.1000,84
2019-04-26 16:44:00,1288.0000,1288.1000,1287.9000,1288.0000,26
2019-04-26 16:43:00,1287.9000,1288.0000,1287.9000,1287.9000,27
2019-04-26 16:42:00,1288.0000,1288.0000,1287.9000,1288.0000,34
2019-04-26 16:41:00,1288.0000,1288.0000,1287.9000,1288.0000,18
2019-04-26 16:40:00,1288.0000,1288.1000,1287.9000,1288.0000,40
2019-04-26 16:39:00,1288.0000,1288.0000,1287.9000,1288.0000,40
2019-04-26 16:38:00,1287.9000,1288.0000,1287.9000,1288.0000,52
2019-04-26 16:37:00,1288.1000,1288.1000,1287.9000,1287.9000,50
2019-04-26 16:36:00,1288.1000,1288.2000,1288.1000,1288.1000,32
2019-04-26 16:35:00,1288.2000,1288.2000,1288.1000,1288.2000,24
2019-04-26 16:34:00,1288.2000,1288.2000,1288.1000,1288.2000,8
2019-04-26 16:33:00,1288.1000,1288.3000,1288.1000,1288.2000,26
2019-04-26 16:32:00,1288.1000,1288.2000,1288.1000,1288.2000,71
2019-04-26 16:31:00,1288.2000,1288.2000,1288.1000,1288.2000,22
2019-04-26 16:30:00,1288.4000,1288.4000,1288.0000,1288.2000,132
2019-04-26 16:29:00,1288.3000,1288.4000,1288.3000,1288.3000,39
2019-04-26 16:28:00,1288.3000,1288.4000,1288.3000,1288.3000,12
2019-04-26 16:27:00,1288.2000,1288.4000,1288.2000,1288.3000,107
2019-04-26 16:26:00,1288.3000,1288.4000,1288.2000,1288.2000,17
2019-04-26 16:25:00,1288.4000,1288.4000,1288.3000,1288.4000,38
2019-04-26 16:24:00,1288.4000,1288.4000,1288.4000,1288.4000,7
2019-04-26 16:23:00,1288.4000,1288.5000,1288.2000,1288.4000,72
2019-04-26 16:22:00,1288.4000,1288.4000,1288.3000,1288.4000,6
2019-04-26 16:21:00,1288.4000,1288.4000,1288.2000,1288.3000,50
2019-04-26 16:20:00,1288.1000,1288.4000,1288.0000,1288.3000,76
2019-04-26 16:19:00,1288.1000,1288.1000,1288.1000,1288.1000,14
2019-04-26 16:18:00,1288.1000,1288.1000,1288.1000,1288.1000,6
2019-04-26 16:17:00,1288.0000,1288.2000,1288.0000,1288.1000,34
2019-04-26 16:16:00,1288.1000,1288.1000,1287.9000,1288.0000,42
2019-04-26 16:15:00,1288.0000,1288.1000,1287.9000,1288.1000,23
2019-04-26 16:14:00,1288.0000,1288.0000,1287.9000,1288.0000,12
2019-04-26 16:13:00,1288.0000,1288.1000,1287.9000,1288.0000,53
