timestamp,open,high,low,close,volume
2019-04-26 11:30:00,7425.1201,7426.4302,7424.7598,7425.3501,0
2019-04-26 11:29:00,7425.3101,7426.3999,7425.0898,7425.0898,0
2019-04-26 11:28:00,7423.7402,7425.3599,7423.7402,7425.3398,0
2019-04-26 11:27:00,7424.0000,7424.4302,7423.6001,7423.7500,0
2019-04-26 11:26:00,7424.9399,7424.9399,7423.6699,7423.9902,0
2019-04-26 11:25:00,7425.1899,7425.2798,7424.6499,7425.0801,0
2019-04-26 11:24:00,7425.8101,7425.8301,7424.6099,7425.2202,0
2019-04-26 11:23:00,7424.8101,7426.0601,7424.3101,7425.8101,0
2019-04-26 11:22:00,7426.5498,7427.0601,7424.8301,7424.8301,0
2019-04-26 11:21:00,7426.7998,7427.2202,7426.0498,7426.6899,0
2019-04-26 11:20:00,7426.4800,7427.5000,7426.4702,7426.8301,0
2019-04-26 11:19:00,7425.3198,7425.6401,7425.2002,7425.5601,0
2019-04-26 11:18:00,7424.9902,7425.7700,7423.9902,7425.3198,0
2019-04-26 11:17:00,7425.9502,7425.9502,7424.7002,7425.0000,0
2019-04-26 11:16:00,7424.7402,7426.0200,7424.7402,7425.9702,0
2019-04-26 11:15:00,7423.9399,7424.7500,7423.8901,7424.7500,0
2019-04-26 11:14:00,7423.9800,7423.9800,7422.6499,7423.9302,0
2019-04-26 11:13:00,7421.2998,7423.9502,7421.2998,7423.9199,0
2019-04-26 11:12:00,7419.7402,7421.4902,7419.7402,7421.2900,0
2019-04-26 11:11:00,7419.5898,7419.8799,7419.2700,7419.7100,0
2019-04-26 11:10:00,7418.9902,7419.7798,7418.6201,7419.7798,0
2019-04-26 11:09:00,7418.7500,7418.9502,7418.3101,7418.8999,0
2019-04-26 11:08:00,7418.2402,7419.2500,7418.2202,7418.8701,0
2019-04-26 11:07:00,7417.7900,7418.2402,7417.1899,7418.2402,0
2019-04-26 11:06:00,7417.3501,7417.9800,7417.0801,7417.7002,0
2019-04-26 11:05:00,7418.1699,7418.1699,7415.8198,7417.2998,0
2019-04-26 11:04:00,7417.4702,7418.6699,7417.4199,7418.2002,0
2019-04-26 11:03:00,7418.2002,7418.2002,7417.1802,7417.4199,0
2019-04-26 11:02:00,7416.4600,7418.1802,7416.4502,7418.1802,0
2019-04-26 11:01:00,7416.0498,7416.2202,7415.6802,7416.1899,0
2019-04-26 11:00:00,7416.9399,7417.3701,7415.7598,7415.9399,0
2019-04-26 10:59:00,7417.6699,7418.1899,7416.8198,7416.8799,0
2019-04-26 10:58:00,7421.3901,7421.4502,7417.7202,7417.7202,0
2019-04-26 10:57:00,7421.6499,7421.7900,7421.0200,7421.3799,0
2019-04-26 10:56:00,7419.9199,7421.6401,7419.9199,7421.6401,0
2019-04-26 10:55:00,7419.2402,7420.0098,7419.1802,7419.9102,0
2019-04-26 10:54:00,7417.1899,7419.2700,7417.1201,7419.2700,0
2019-04-26 10:53:00,7415.3101,7417.6602,7415.2998,7417.2500,0
2019-04-26 10:52:00,7414.2202,7415.2402,7413.9399,7415.2402,0
2019-04-26 10:51:00,7415.1099,7415.1602,7414.2100,7414.2700,0
2019-04-26 10:50:00,7415.3301,7415.7300,7414.8799,7415.0200,0
2019-04-26 10:49:00,7415.3999,7415.4902,7414.9600,7415.2598,0
2019-04-26 10:48:00,7416.7798,7416.7798,7414.9600,7415.4702,0
2019-04-26 10:47:00,7418.6401,7418.6401,7416.7998,7416.7998,0
2019-04-26 10:46:00,7417.7500,7418.8701,7417.5000,7418.7100,0
2019-04-26 10:45:00,7417.6802,7418.3301,7417.6802,7417.7202,0
2019-04-26 10:44:00,7416.8398,7417.6602,7416.4302,7417.6602,0
2019-04-26 10:43:00,7418.7900,7418.7900,7417.0298,7417.0298,0
2019-04-26 10:42:00,7418.2002,7418.2002,7417.3398,7418.1299,0
2019-04-26 10:41:00,7419.5801,7419.7700,7418.2402,7418.2798,0
2019-04-26 10:40:00,7419.4502,7419.7598,7419.1001,7419.5601,0
2019-04-26 10:39:00,7420.1499,7420.1499,7419.2300,7419.3999,0
2019-04-26 10:38:00,7419.3599,7420.2500,7419.1299,7420.1001,0
2019-04-26 10:37:00,7419.8301,7420.0898,7419.1699,7419.3701,0
2019-04-26 10:36:00,7419.3501,7419.7500,7418.3901,7419.7500,0
2019-04-26 10:35:00,7418.6499,7419.3999,7418.4702,7419.3799,0
2019-04-26 10:34:00,7419.9902,7419.9902,7418.5898,7418.6201,0
2019-04-26 10:33:00,7419.1499,7420.2402,7419.1499,7420.0298,0
2019-04-26 10:32:00,7419.7202,7419.7202,7419.1201,7419.1299,0
2019-04-26 10:31:00,7420.2798,7420.4399,7419.6499,7419.6499,0
2019-04-26 10:30:00,7421.3101,7421.7998,7420.1401,7420.2100,0
2019-04-26 10:29:00,7421.1201,7421.5801,7420.7900,7421.3901,0
2019-04-26 10:28:00,7421.3799,7421.4600,7420.2300,7421.2100,0
2019-04-26 10:27:00,7421.8398,7421.8398,7420.0698,7421.3398,0
2019-04-26 10:26:00,7420.4600,7421.8999,7420.1899,7421.8799,0
2019-04-26 10:25:00,7420.1499,7420.5000,7420.0098,7420.5000,0
2019-04-26 10:24:00,7419.6201,7420.1201,7419.4800,7420.1201,0
2019-04-26 10:23:00,7417.9702,7419.5898,7417.4199,7419.5898,0
2019-04-26 10:22:00,7415.3901,7418.0200,7415.3901,7418.0200,0
2019-04-26 10:21:00,7416.7700,7416.7700,7415.1001,7415.3999,0
2019-04-26 10:20:00,7416.4902,7416.9600,7416.3398,7416.6899,0
2019-04-26 10:19:00,7415.3301,7416.8599,7415.3101,7416.5498,0
2019-04-26 10:18:00,7414.9102,7415.2900,7413.5400,7415.2900,0
2019-04-26 10:17:00,7413.8999,7415.1099,7413.6499,7414.9302,0
2019-04-26 10:16:00,7412.9102,7413.7998,7412.9102,7413.7402,0
2019-04-26 10:15:00,7413.3198,7413.8599,7411.9702,7412.7900,0
2019-04-26 10:14:00,7413.6499,7414.3501,7413.3398,7413.3398,0
2019-04-26 10:13:00,7414.2598,7414.2598,7413.0601,7413.3701,0
2019-04-26 10:12:00,7414.2100,7414.6899,7413.8501,7414.3101,0
2019-04-26 10:11:00,7412.5601,7414.1899,7412.5298,7414.1699,0
2019-04-26 10:10:00,7413.6299,7414.4102,7412.4800,7412.4800,0
