timestamp,open,high,low,close,volume
2019-04-26 06:00:00,39049.1094,39071.0508,39047.0117,39049.0586,0
2019-04-26 05:59:00,39065.9805,39073.0313,39040.9609,39043.7617,0
2019-04-26 05:58:00,39057.3086,39065.3398,39053.4883,39064.8516,0
2019-04-26 05:57:00,39066.4883,39071.1406,39053.6484,39056.9414,0
2019-04-26 05:56:00,39067.1914,39070.5391,39062.7305,39066.9102,0
2019-04-26 05:55:00,39066.5508,39081.2813,39066.5508,39067.0000,0
2019-04-26 05:54:00,39064.1797,39085.2383,39061.9219,39066.5313,0
2019-04-26 05:53:00,39065.8516,39069.9414,39060.7695,39061.9102,0
2019-04-26 05:52:00,39063.1992,39070.9609,39062.2695,39063.8281,0
2019-04-26 05:51:00,39068.8398,39078.1094,39062.9805,39062.9805,0
2019-04-26 05:50:00,39060.9297,39069.4883,39059.6289,39067.8516,0
2019-04-26 05:49:00,39061.3086,39066.0313,39056.9102,39060.1094,0
2019-04-26 05:48:00,39061.6719,39064.4102,39054.4219,39060.6719,0
2019-04-26 05:47:00,39064.7305,39073.2617,39053.2695,39058.8906,0
2019-04-26 05:46:00,39076.8789,39077.3516,39060.9297,39070.2695,0
2019-04-26 05:45:00,39071.0117,39077.8203,39069.0781,39077.1016,0
2019-04-26 05:44:00,39086.3711,39089.6484,39065.1289,39071.7188,0
2019-04-26 05:43:00,39097.0391,39099.4883,39082.2188,39082.2188,0
2019-04-26 05:42:00,39081.4492,39102.4609,39079.1797,39098.7695,0
2019-04-26 05:41:00,39086.1484,39086.1484,39080.6406,39081.4102,0
2019-04-26 05:40:00,39071.0586,39086.5898,39070.9883,39085.4805,0
2019-04-26 05:39:00,39071.2305,39077.4102,39069.6914,39071.2188,0
2019-04-26 05:38:00,39061.9414,39074.7500,39059.9102,39070.8203,0
2019-04-26 05:37:00,39084.3516,39085.4492,39060.9414,39061.6211,0
2019-04-26 05:36:00,39076.6719,39086.3008,39074.0781,39084.1484,0
2019-04-26 05:35:00,39078.3984,39085.9102,39072.6992,39074.0586,0
2019-04-26 05:34:00,39086.9297,39090.1602,39073.6289,39076.4805,0
2019-04-26 05:33:00,39077.6797,39091.7305,39063.9883,39085.3789,0
2019-04-26 05:32:00,39063.6992,39084.3281,39063.2695,39078.0508,0
2019-04-26 05:31:00,38999.3398,39056.6797,38999.2500,39056.6797,0
2019-04-26 05:30:00,38989.7695,38998.0313,38985.3203,38998.0313,0
2019-04-26 05:29:00,38996.9883,38999.8203,38988.5391,38988.5391,0
2019-04-26 05:28:00,39000.7617,39003.4805,38995.5703,38996.2109,0
2019-04-26 05:27:00,38996.6094,38999.8281,38988.8008,38999.8281,0
2019-04-26 05:26:00,39005.6016,39006.9414,38995.0195,38996.6719,0
2019-04-26 05:25:00,39007.8711,39007.8711,38997.7109,39005.9609,0
2019-04-26 05:24:00,39015.6797,39016.3203,39005.5195,39005.5195,0
2019-04-26 05:23:00,39028.2188,39028.7305,39015.5195,39015.5195,0
2019-04-26 05:22:00,39025.4414,39032.1094,39025.0508,39028.2109,0
2019-04-26 05:21:00,39013.0898,39025.0195,39010.5117,39025.0195,0
2019-04-26 05:20:00,39039.1602,39039.1602,39012.9297,39012.9297,0
2019-04-26 05:19:00,39035.2305,39041.8789,39028.5000,39038.6992,0
2019-04-26 05:18:00,39028.8984,39035.5313,39028.8984,39035.3203,0
2019-04-26 05:17:00,39031.1914,39034.7109,39023.8516,39029.3516,0
2019-04-26 05:16:00,39029.0391,39030.5000,39018.6016,39030.4688,0
2019-04-26 05:15:00,39006.1211,39033.3906,39006.1211,39028.0313,0
2019-04-26 05:14:00,38995.2188,39006.8398,38993.2695,39004.7383,0
